order_id,order_date,customer_id,product_id,product_name,product_cost,quantity,selling_price,total_cost,total_sale,total_profit,campaign_id,order_month
O01096,2025-06-16,C0839,P003,Anti-Frizz Serum,154.97,4,265.18,619.88,1060.72,440.84,M07,2025-06
O01097,2025-06-23,C0094,P018,Weight-Lifting Shoes,749.33,4,1307.8,2997.32,5231.2,2233.88,Organic,2025-06
O01098,2025-11-27,C0340,P003,Anti-Frizz Serum,154.97,1,265.18,154.97,265.18,110.21,M05,2025-11
O01099,2025-10-15,C0254,P021,Exfoliating Scrub,236.38,5,410.46,1181.9,2052.3,870.4,M01,2025-10
O01100,2025-10-19,C0388,P017,Gentle Facial Cleanser,1005.92,4,1746.32,4023.68,6985.28,2961.6,M01,2025-10
O01101,2025-03-03,C1090,P022,Volumizing Spray,292.18,2,517.27,584.36,1034.54,450.18,Organic,2025-03
O01102,2025-05-21,C0422,P026,Tracksuit,581.63,2,851.7,1163.26,1703.4,540.14,Organic,2025-05
O01103,2025-10-24,C0174,P015,Anti-Aging Night Cream,732.53,5,1438.69,3662.65,7193.45,3530.8,Organic,2025-10
O01104,2025-07-25,C0093,P019,Grip Strength Tool,491.38,4,775.01,1965.52,3100.04,1134.52,Organic,2025-07
O01105,2025-01-12,C0896,P011,Pull-up Set,824.85,2,1247.08,1649.7,2494.16,844.46,M06,2025-01
O01106,2025-07-15,C0187,P009,SPF 50 Sunscreen,332.29,1,509.1,332.29,509.1,176.81,Organic,2025-07
O01107,2025-10-05,C0585,P006,Leave-In Hair Mist,529.14,2,897.09,1058.28,1794.18,735.9,M02,2025-10
O01108,2025-03-20,C0835,P010,Plant-Based Protein,143.45,2,276.22,286.9,552.44,265.54,M06,2025-03
O01109,2025-04-03,C0120,P001,Pre-Workout Formula,81.87,3,147.52,245.61,442.56,196.95,M06,2025-04
O01110,2025-03-14,C0664,P014,Argan Oil Shampoo,1020.09,3,1782.36,3060.27,5347.08,2286.81,M02,2025-03
O01111,2025-01-27,C0491,P007,Benchpress Bench and Bar,821.09,5,1637.92,4105.45,8189.6,4084.15,M08,2025-01
O01112,2025-09-18,C1034,P025,Scalp Detox Scrub,993.64,4,1765.1,3974.56,7060.4,3085.84,Organic,2025-09
O01113,2025-05-18,C0652,P002,SPF 50 Sunscreen,190.04,4,365.12,760.16,1460.48,700.32,M02,2025-05
O01114,2025-09-05,C0835,P001,Pre-Workout Formula,81.87,2,147.52,163.74,295.04,131.3,Organic,2025-09
O01115,2025-01-10,C1135,P009,SPF 50 Sunscreen,332.29,5,509.1,1661.45,2545.5,884.05,Organic,2025-01
O01116,2025-05-07,C1137,P025,Scalp Detox Scrub,993.64,2,1765.1,1987.28,3530.2,1542.92,M07,2025-05
O01117,2025-08-17,C1025,P003,Anti-Frizz Serum,154.97,2,265.18,309.94,530.36,220.42,Organic,2025-08
O01118,2025-03-14,C1107,P012,Athliesure Wear,777.17,2,1118.83,1554.34,2237.66,683.32,Organic,2025-03
O01119,2025-10-03,C1137,P014,Argan Oil Shampoo,1020.09,4,1782.36,4080.36,7129.44,3049.08,M08,2025-10
O01120,2025-11-14,C0343,P010,Plant-Based Protein,143.45,1,276.22,143.45,276.22,132.77,M08,2025-11
O01121,2025-05-20,C0514,P020,Pre-Workout Formula,671.71,4,1257.35,2686.84,5029.4,2342.56,Organic,2025-05
O01122,2025-11-20,C1199,P007,Benchpress Bench and Bar,821.09,5,1637.92,4105.45,8189.6,4084.15,M03,2025-11
O01123,2025-10-01,C0144,P019,Grip Strength Tool,491.38,3,775.01,1474.14,2325.03,850.89,M02,2025-10
O01124,2025-03-13,C1140,P024,Resistance Bands,442.52,3,862.21,1327.56,2586.63,1259.07,Organic,2025-03
O01125,2025-04-18,C1034,P020,Pre-Workout Formula,671.71,3,1257.35,2015.13,3772.05,1756.92,Organic,2025-04
O01126,2025-06-25,C0536,P021,Exfoliating Scrub,236.38,4,410.46,945.52,1641.84,696.32,M06,2025-06
O01127,2025-06-24,C0942,P007,Benchpress Bench and Bar,821.09,5,1637.92,4105.45,8189.6,4084.15,M03,2025-06
O01128,2025-11-27,C0005,P030,Vitamin C Serum,1052.65,5,1994.92,5263.25,9974.6,4711.35,M01,2025-11
O01129,2025-12-11,C0847,P006,Leave-In Hair Mist,529.14,5,897.09,2645.7,4485.45,1839.75,Organic,2025-12
O01130,2025-12-27,C0805,P016,SPF 50 Sunscreen,1093.54,5,1568.83,5467.7,7844.15,2376.45,M02,2025-12
O01131,2025-10-03,C0912,P001,Pre-Workout Formula,81.87,1,147.52,81.87,147.52,65.65,M07,2025-10
O01132,2025-11-04,C0793,P012,Athliesure Wear,777.17,2,1118.83,1554.34,2237.66,683.32,Organic,2025-11
O01133,2025-12-23,C0256,P001,Pre-Workout Formula,81.87,4,147.52,327.48,590.08,262.6,M04,2025-12
O01134,2025-08-16,C0454,P001,Pre-Workout Formula,81.87,1,147.52,81.87,147.52,65.65,Organic,2025-08
O01135,2025-12-15,C0733,P030,Vitamin C Serum,1052.65,2,1994.92,2105.3,3989.84,1884.54,M05,2025-12
O01136,2025-04-24,C1012,P008,Exfoliating Scrub,810.3,3,1426.46,2430.9,4279.38,1848.48,M08,2025-04
O01137,2025-12-27,C0429,P023,Daily Multivitamin,271.03,1,535.19,271.03,535.19,264.16,M07,2025-12
O01138,2025-02-26,C0569,P028,Hair Growth Oil,729.97,5,1124.06,3649.85,5620.3,1970.45,M03,2025-02
O01139,2025-10-10,C1159,P007,Benchpress Bench and Bar,821.09,5,1637.92,4105.45,8189.6,4084.15,M02,2025-10
O01140,2025-10-29,C0134,P005,Hair Growth Oil,81.19,2,150.42,162.38,300.84,138.46,M04,2025-10
O01141,2025-09-25,C0562,P024,Resistance Bands,442.52,2,862.21,885.04,1724.42,839.38,Organic,2025-09
O01142,2025-01-12,C1092,P023,Daily Multivitamin,271.03,5,535.19,1355.15,2675.95,1320.8,M08,2025-01
O01143,2025-01-02,C0107,P014,Argan Oil Shampoo,1020.09,3,1782.36,3060.27,5347.08,2286.81,M07,2025-01
O01144,2025-05-21,C1062,P004,Daily Multivitamin,151.95,4,278.02,607.8,1112.08,504.28,M01,2025-05
O01145,2025-04-25,C0570,P002,SPF 50 Sunscreen,190.04,4,365.12,760.16,1460.48,700.32,M06,2025-04
O01146,2025-01-03,C0399,P013,Running Shoes,139.5,3,249.72,418.5,749.16,330.66,M01,2025-01
O01147,2025-04-26,C0868,P023,Daily Multivitamin,271.03,1,535.19,271.03,535.19,264.16,Organic,2025-04
O01148,2025-04-11,C0675,P006,Leave-In Hair Mist,529.14,3,897.09,1587.42,2691.27,1103.85,M02,2025-04
O01149,2025-01-15,C0885,P016,SPF 50 Sunscreen,1093.54,1,1568.83,1093.54,1568.83,475.29,M06,2025-01
O01150,2025-05-09,C0221,P008,Exfoliating Scrub,810.3,4,1426.46,3241.2,5705.84,2464.64,M06,2025-05
O01151,2025-01-28,C0684,P027,Sweatband,196.1,5,371.46,980.5,1857.3,876.8,Organic,2025-01
O01152,2025-02-07,C0899,P025,Scalp Detox Scrub,993.64,1,1765.1,993.64,1765.1,771.46,Organic,2025-02
O01153,2025-10-24,C0176,P004,Daily Multivitamin,151.95,1,278.02,151.95,278.02,126.07,Organic,2025-10
O01154,2025-07-13,C0134,P011,Pull-up Set,824.85,2,1247.08,1649.7,2494.16,844.46,M08,2025-07
O01155,2025-01-29,C0885,P010,Plant-Based Protein,143.45,1,276.22,143.45,276.22,132.77,M01,2025-01
O01156,2025-10-14,C0604,P002,SPF 50 Sunscreen,190.04,4,365.12,760.16,1460.48,700.32,M07,2025-10
O01157,2025-04-30,C0022,P028,Hair Growth Oil,729.97,4,1124.06,2919.88,4496.24,1576.36,M07,2025-04
O01158,2025-11-14,C0208,P020,Pre-Workout Formula,671.71,3,1257.35,2015.13,3772.05,1756.92,Organic,2025-11
O01159,2025-12-12,C0054,P026,Tracksuit,581.63,4,851.7,2326.52,3406.8,1080.28,M04,2025-12
O01160,2025-02-25,C0026,P004,Daily Multivitamin,151.95,5,278.02,759.75,1390.1,630.35,Organic,2025-02
O01161,2025-10-31,C0397,P026,Tracksuit,581.63,5,851.7,2908.15,4258.5,1350.35,M05,2025-10
O01162,2025-07-01,C0986,P014,Argan Oil Shampoo,1020.09,5,1782.36,5100.45,8911.8,3811.35,M04,2025-07
O01163,2025-03-12,C0091,P026,Tracksuit,581.63,1,851.7,581.63,851.7,270.07,M07,2025-03
O01164,2025-09-20,C0733,P021,Exfoliating Scrub,236.38,3,410.46,709.14,1231.38,522.24,M03,2025-09
O01165,2025-03-17,C0633,P016,SPF 50 Sunscreen,1093.54,5,1568.83,5467.7,7844.15,2376.45,M06,2025-03
O01166,2025-01-05,C0297,P017,Gentle Facial Cleanser,1005.92,1,1746.32,1005.92,1746.32,740.4,M01,2025-01
O01167,2025-08-05,C0401,P012,Athliesure Wear,777.17,2,1118.83,1554.34,2237.66,683.32,Organic,2025-08
O01168,2025-04-14,C0141,P026,Tracksuit,581.63,3,851.7,1744.89,2555.1,810.21,M08,2025-04
O01169,2025-12-22,C0958,P023,Daily Multivitamin,271.03,5,535.19,1355.15,2675.95,1320.8,Organic,2025-12
O01170,2025-10-24,C0688,P019,Grip Strength Tool,491.38,5,775.01,2456.9,3875.05,1418.15,M06,2025-10
O01171,2025-03-25,C0931,P004,Daily Multivitamin,151.95,1,278.02,151.95,278.02,126.07,M01,2025-03
O01172,2025-11-24,C0472,P008,Exfoliating Scrub,810.3,4,1426.46,3241.2,5705.84,2464.64,Organic,2025-11
O01173,2025-05-03,C0679,P016,SPF 50 Sunscreen,1093.54,4,1568.83,4374.16,6275.32,1901.16,M03,2025-05
O01174,2025-01-04,C0021,P012,Athliesure Wear,777.17,1,1118.83,777.17,1118.83,341.66,M02,2025-01
O01175,2025-03-14,C0902,P010,Plant-Based Protein,143.45,2,276.22,286.9,552.44,265.54,Organic,2025-03
O01176,2025-07-04,C0061,P002,SPF 50 Sunscreen,190.04,2,365.12,380.08,730.24,350.16,M03,2025-07
O01177,2025-04-23,C0537,P029,Tennis Outfit,1047.18,2,1805.86,2094.36,3611.72,1517.36,M04,2025-04
O01178,2025-04-02,C0045,P007,Benchpress Bench and Bar,821.09,2,1637.92,1642.18,3275.84,1633.66,Organic,2025-04
O01179,2025-02-21,C0282,P001,Pre-Workout Formula,81.87,4,147.52,327.48,590.08,262.6,Organic,2025-02
O01180,2025-02-26,C0431,P011,Pull-up Set,824.85,3,1247.08,2474.55,3741.24,1266.69,M06,2025-02
O01181,2025-07-10,C0351,P022,Volumizing Spray,292.18,5,517.27,1460.9,2586.35,1125.45,Organic,2025-07
O01182,2025-11-16,C0889,P029,Tennis Outfit,1047.18,1,1805.86,1047.18,1805.86,758.68,M03,2025-11
O01183,2025-04-08,C1091,P007,Benchpress Bench and Bar,821.09,4,1637.92,3284.36,6551.68,3267.32,Organic,2025-04
O01184,2025-06-12,C0880,P020,Pre-Workout Formula,671.71,2,1257.35,1343.42,2514.7,1171.28,Organic,2025-06
O01185,2025-11-12,C0388,P019,Grip Strength Tool,491.38,5,775.01,2456.9,3875.05,1418.15,M03,2025-11
O01186,2025-06-17,C0110,P008,Exfoliating Scrub,810.3,3,1426.46,2430.9,4279.38,1848.48,Organic,2025-06
O01187,2025-09-18,C1002,P019,Grip Strength Tool,491.38,2,775.01,982.76,1550.02,567.26,Organic,2025-09
O01188,2025-08-29,C0133,P026,Tracksuit,581.63,2,851.7,1163.26,1703.4,540.14,M06,2025-08
O01189,2025-09-13,C0951,P017,Gentle Facial Cleanser,1005.92,2,1746.32,2011.84,3492.64,1480.8,M06,2025-09
O01190,2025-09-27,C0990,P023,Daily Multivitamin,271.03,4,535.19,1084.12,2140.76,1056.64,M07,2025-09
O01191,2025-11-23,C1196,P030,Vitamin C Serum,1052.65,1,1994.92,1052.65,1994.92,942.27,M04,2025-11
O01192,2025-08-20,C0481,P028,Hair Growth Oil,729.97,4,1124.06,2919.88,4496.24,1576.36,M07,2025-08
O01193,2025-07-13,C0322,P019,Grip Strength Tool,491.38,3,775.01,1474.14,2325.03,850.89,M02,2025-07
O01194,2025-03-10,C0173,P025,Scalp Detox Scrub,993.64,3,1765.1,2980.92,5295.3,2314.38,M06,2025-03
O01195,2025-04-28,C0085,P019,Grip Strength Tool,491.38,4,775.01,1965.52,3100.04,1134.52,M06,2025-04
O01196,2025-08-07,C0958,P015,Anti-Aging Night Cream,732.53,4,1438.69,2930.12,5754.76,2824.64,M08,2025-08
O01197,2025-06-12,C0784,P009,SPF 50 Sunscreen,332.29,1,509.1,332.29,509.1,176.81,M04,2025-06
O01198,2025-05-16,C0156,P021,Exfoliating Scrub,236.38,3,410.46,709.14,1231.38,522.24,Organic,2025-05
O01199,2025-05-31,C1028,P027,Sweatband,196.1,5,371.46,980.5,1857.3,876.8,M02,2025-05
O01200,2025-05-22,C0467,P030,Vitamin C Serum,1052.65,1,1994.92,1052.65,1994.92,942.27,M06,2025-05
O01201,2025-01-20,C0411,P018,Weight-Lifting Shoes,749.33,3,1307.8,2247.99,3923.4,1675.41,M06,2025-01
O01202,2025-05-09,C0563,P010,Plant-Based Protein,143.45,2,276.22,286.9,552.44,265.54,Organic,2025-05
O01203,2025-03-12,C1113,P028,Hair Growth Oil,729.97,3,1124.06,2189.91,3372.18,1182.27,M05,2025-03
O01204,2025-05-25,C0710,P027,Sweatband,196.1,4,371.46,784.4,1485.84,701.44,Organic,2025-05
O01205,2025-10-24,C0025,P025,Scalp Detox Scrub,993.64,4,1765.1,3974.56,7060.4,3085.84,Organic,2025-10
O01206,2025-03-18,C0815,P028,Hair Growth Oil,729.97,2,1124.06,1459.94,2248.12,788.18,M04,2025-03
O01207,2025-08-31,C1057,P008,Exfoliating Scrub,810.3,5,1426.46,4051.5,7132.3,3080.8,Organic,2025-08
O01208,2025-08-28,C0945,P024,Resistance Bands,442.52,3,862.21,1327.56,2586.63,1259.07,Organic,2025-08
O01209,2025-06-10,C0385,P028,Hair Growth Oil,729.97,4,1124.06,2919.88,4496.24,1576.36,Organic,2025-06
O01210,2025-12-24,C0430,P014,Argan Oil Shampoo,1020.09,4,1782.36,4080.36,7129.44,3049.08,M01,2025-12
O01211,2025-07-11,C1183,P005,Hair Growth Oil,81.19,2,150.42,162.38,300.84,138.46,M01,2025-07
O01212,2025-09-13,C0727,P026,Tracksuit,581.63,3,851.7,1744.89,2555.1,810.21,M07,2025-09
O01213,2025-12-18,C0827,P025,Scalp Detox Scrub,993.64,5,1765.1,4968.2,8825.5,3857.3,M01,2025-12
O01214,2025-10-18,C0066,P026,Tracksuit,581.63,2,851.7,1163.26,1703.4,540.14,M06,2025-10
O01215,2025-10-18,C1176,P021,Exfoliating Scrub,236.38,4,410.46,945.52,1641.84,696.32,Organic,2025-10
O01216,2025-04-15,C0131,P013,Running Shoes,139.5,5,249.72,697.5,1248.6,551.1,M08,2025-04
O01217,2025-02-25,C1167,P011,Pull-up Set,824.85,4,1247.08,3299.4,4988.32,1688.92,Organic,2025-02
O01218,2025-06-05,C0352,P003,Anti-Frizz Serum,154.97,1,265.18,154.97,265.18,110.21,Organic,2025-06
O01219,2025-04-01,C1001,P002,SPF 50 Sunscreen,190.04,1,365.12,190.04,365.12,175.08,M02,2025-04
O01220,2025-07-17,C0422,P010,Plant-Based Protein,143.45,2,276.22,286.9,552.44,265.54,M02,2025-07
O01221,2025-08-21,C0755,P002,SPF 50 Sunscreen,190.04,5,365.12,950.2,1825.6,875.4,M06,2025-08
O01222,2025-07-30,C0322,P013,Running Shoes,139.5,1,249.72,139.5,249.72,110.22,M07,2025-07
O01223,2025-09-02,C0141,P024,Resistance Bands,442.52,4,862.21,1770.08,3448.84,1678.76,Organic,2025-09
O01224,2025-04-16,C0422,P005,Hair Growth Oil,81.19,3,150.42,243.57,451.26,207.69,M08,2025-04
O01225,2025-03-23,C1178,P020,Pre-Workout Formula,671.71,3,1257.35,2015.13,3772.05,1756.92,M08,2025-03
O01226,2025-05-22,C0016,P007,Benchpress Bench and Bar,821.09,2,1637.92,1642.18,3275.84,1633.66,M07,2025-05
O01227,2025-11-06,C0506,P026,Tracksuit,581.63,5,851.7,2908.15,4258.5,1350.35,M08,2025-11
O01228,2025-08-24,C1180,P015,Anti-Aging Night Cream,732.53,1,1438.69,732.53,1438.69,706.16,Organic,2025-08
O01229,2025-05-28,C0935,P021,Exfoliating Scrub,236.38,3,410.46,709.14,1231.38,522.24,Organic,2025-05
O01230,2025-12-31,C0610,P026,Tracksuit,581.63,4,851.7,2326.52,3406.8,1080.28,Organic,2025-12
O01231,2025-03-31,C0511,P014,Argan Oil Shampoo,1020.09,2,1782.36,2040.18,3564.72,1524.54,Organic,2025-03
O01232,2025-08-10,C0788,P015,Anti-Aging Night Cream,732.53,2,1438.69,1465.06,2877.38,1412.32,Organic,2025-08
O01233,2025-02-18,C0090,P013,Running Shoes,139.5,2,249.72,279.0,499.44,220.44,Organic,2025-02
O01234,2025-03-22,C1102,P009,SPF 50 Sunscreen,332.29,3,509.1,996.87,1527.3,530.43,Organic,2025-03
O01235,2025-02-04,C0445,P023,Daily Multivitamin,271.03,4,535.19,1084.12,2140.76,1056.64,M02,2025-02
O01236,2025-07-08,C0216,P003,Anti-Frizz Serum,154.97,5,265.18,774.85,1325.9,551.05,Organic,2025-07
O01237,2025-06-16,C0924,P014,Argan Oil Shampoo,1020.09,2,1782.36,2040.18,3564.72,1524.54,M01,2025-06
O01238,2025-08-25,C0150,P001,Pre-Workout Formula,81.87,4,147.52,327.48,590.08,262.6,M07,2025-08
O01239,2025-04-10,C0078,P013,Running Shoes,139.5,1,249.72,139.5,249.72,110.22,M03,2025-04
O01240,2025-06-17,C0951,P022,Volumizing Spray,292.18,4,517.27,1168.72,2069.08,900.36,M02,2025-06
O01241,2025-10-08,C0497,P022,Volumizing Spray,292.18,4,517.27,1168.72,2069.08,900.36,M05,2025-10
O01242,2025-03-24,C0037,P006,Leave-In Hair Mist,529.14,5,897.09,2645.7,4485.45,1839.75,M05,2025-03
O01243,2025-03-05,C0801,P018,Weight-Lifting Shoes,749.33,2,1307.8,1498.66,2615.6,1116.94,M01,2025-03
O01244,2025-12-13,C0315,P009,SPF 50 Sunscreen,332.29,4,509.1,1329.16,2036.4,707.24,M04,2025-12
O01245,2025-01-18,C1091,P029,Tennis Outfit,1047.18,2,1805.86,2094.36,3611.72,1517.36,M01,2025-01
O01246,2025-11-22,C1071,P026,Tracksuit,581.63,1,851.7,581.63,851.7,270.07,M05,2025-11
O01247,2025-08-16,C0010,P002,SPF 50 Sunscreen,190.04,1,365.12,190.04,365.12,175.08,Organic,2025-08
O01248,2025-04-14,C0512,P030,Vitamin C Serum,1052.65,3,1994.92,3157.95,5984.76,2826.81,Organic,2025-04
O01249,2025-04-13,C0033,P003,Anti-Frizz Serum,154.97,4,265.18,619.88,1060.72,440.84,M01,2025-04
O01250,2025-06-22,C0394,P027,Sweatband,196.1,1,371.46,196.1,371.46,175.36,M02,2025-06
O01251,2025-12-07,C0343,P006,Leave-In Hair Mist,529.14,1,897.09,529.14,897.09,367.95,M02,2025-12
O01252,2025-06-17,C1152,P011,Pull-up Set,824.85,2,1247.08,1649.7,2494.16,844.46,Organic,2025-06
O01253,2025-10-05,C0877,P013,Running Shoes,139.5,1,249.72,139.5,249.72,110.22,M02,2025-10
O01254,2025-07-02,C0356,P011,Pull-up Set,824.85,1,1247.08,824.85,1247.08,422.23,M06,2025-07
O01255,2025-01-07,C0436,P013,Running Shoes,139.5,4,249.72,558.0,998.88,440.88,M05,2025-01
O01256,2025-11-29,C0756,P020,Pre-Workout Formula,671.71,1,1257.35,671.71,1257.35,585.64,M04,2025-11
O01257,2025-07-30,C1024,P010,Plant-Based Protein,143.45,1,276.22,143.45,276.22,132.77,Organic,2025-07
O01258,2025-10-19,C0516,P006,Leave-In Hair Mist,529.14,1,897.09,529.14,897.09,367.95,M07,2025-10
O01259,2025-12-14,C0273,P030,Vitamin C Serum,1052.65,3,1994.92,3157.95,5984.76,2826.81,M06,2025-12
O01260,2025-12-08,C0139,P016,SPF 50 Sunscreen,1093.54,3,1568.83,3280.62,4706.49,1425.87,M08,2025-12
O01261,2025-07-15,C0477,P017,Gentle Facial Cleanser,1005.92,5,1746.32,5029.6,8731.6,3702.0,M01,2025-07
O01262,2025-04-30,C0255,P001,Pre-Workout Formula,81.87,3,147.52,245.61,442.56,196.95,M07,2025-04
O01263,2025-05-05,C0163,P020,Pre-Workout Formula,671.71,1,1257.35,671.71,1257.35,585.64,M08,2025-05
O01264,2025-06-01,C0311,P007,Benchpress Bench and Bar,821.09,4,1637.92,3284.36,6551.68,3267.32,M01,2025-06
O01265,2025-05-02,C0909,P030,Vitamin C Serum,1052.65,3,1994.92,3157.95,5984.76,2826.81,M06,2025-05
O01266,2025-11-26,C0082,P026,Tracksuit,581.63,5,851.7,2908.15,4258.5,1350.35,Organic,2025-11
O01267,2025-08-01,C0591,P021,Exfoliating Scrub,236.38,1,410.46,236.38,410.46,174.08,M06,2025-08
O01268,2025-06-25,C0422,P008,Exfoliating Scrub,810.3,5,1426.46,4051.5,7132.3,3080.8,M04,2025-06
O01269,2025-12-18,C0456,P023,Daily Multivitamin,271.03,5,535.19,1355.15,2675.95,1320.8,Organic,2025-12
O01270,2025-09-24,C0376,P011,Pull-up Set,824.85,4,1247.08,3299.4,4988.32,1688.92,Organic,2025-09
O01271,2025-02-03,C1007,P028,Hair Growth Oil,729.97,1,1124.06,729.97,1124.06,394.09,Organic,2025-02
O01272,2025-01-27,C0290,P021,Exfoliating Scrub,236.38,2,410.46,472.76,820.92,348.16,M03,2025-01
O01273,2025-10-31,C0419,P018,Weight-Lifting Shoes,749.33,2,1307.8,1498.66,2615.6,1116.94,M07,2025-10
O01274,2025-08-28,C0337,P010,Plant-Based Protein,143.45,2,276.22,286.9,552.44,265.54,M03,2025-08
O01275,2025-11-07,C0621,P008,Exfoliating Scrub,810.3,3,1426.46,2430.9,4279.38,1848.48,M04,2025-11
O01276,2025-05-20,C0986,P028,Hair Growth Oil,729.97,1,1124.06,729.97,1124.06,394.09,Organic,2025-05
O01277,2025-07-04,C0774,P013,Running Shoes,139.5,2,249.72,279.0,499.44,220.44,M07,2025-07
O01278,2025-09-16,C0888,P020,Pre-Workout Formula,671.71,2,1257.35,1343.42,2514.7,1171.28,Organic,2025-09
O01279,2025-09-04,C0782,P001,Pre-Workout Formula,81.87,4,147.52,327.48,590.08,262.6,Organic,2025-09
O01280,2025-06-03,C1101,P020,Pre-Workout Formula,671.71,2,1257.35,1343.42,2514.7,1171.28,M03,2025-06
O01281,2025-05-12,C0950,P013,Running Shoes,139.5,3,249.72,418.5,749.16,330.66,M07,2025-05
O01282,2025-10-15,C0985,P020,Pre-Workout Formula,671.71,1,1257.35,671.71,1257.35,585.64,M08,2025-10
O01283,2025-04-11,C0389,P005,Hair Growth Oil,81.19,1,150.42,81.19,150.42,69.23,M06,2025-04
O01284,2025-09-09,C0852,P013,Running Shoes,139.5,4,249.72,558.0,998.88,440.88,Organic,2025-09
O01285,2025-07-11,C1003,P013,Running Shoes,139.5,3,249.72,418.5,749.16,330.66,Organic,2025-07
O01286,2025-10-29,C0838,P003,Anti-Frizz Serum,154.97,1,265.18,154.97,265.18,110.21,Organic,2025-10
O01287,2025-03-05,C1159,P013,Running Shoes,139.5,2,249.72,279.0,499.44,220.44,M07,2025-03
O01288,2025-05-11,C0714,P025,Scalp Detox Scrub,993.64,5,1765.1,4968.2,8825.5,3857.3,Organic,2025-05
O01289,2025-11-22,C0755,P023,Daily Multivitamin,271.03,1,535.19,271.03,535.19,264.16,Organic,2025-11
O01290,2025-08-06,C0506,P024,Resistance Bands,442.52,2,862.21,885.04,1724.42,839.38,M06,2025-08
O01291,2025-11-20,C0058,P023,Daily Multivitamin,271.03,2,535.19,542.06,1070.38,528.32,M08,2025-11
O01292,2025-12-15,C0521,P005,Hair Growth Oil,81.19,2,150.42,162.38,300.84,138.46,Organic,2025-12
O01293,2025-12-06,C0331,P027,Sweatband,196.1,1,371.46,196.1,371.46,175.36,M02,2025-12
O01294,2025-11-26,C0788,P023,Daily Multivitamin,271.03,4,535.19,1084.12,2140.76,1056.64,Organic,2025-11
O01295,2025-02-11,C0387,P017,Gentle Facial Cleanser,1005.92,4,1746.32,4023.68,6985.28,2961.6,M07,2025-02
O01296,2025-05-10,C0619,P023,Daily Multivitamin,271.03,5,535.19,1355.15,2675.95,1320.8,Organic,2025-05
O01297,2025-12-04,C0784,P029,Tennis Outfit,1047.18,5,1805.86,5235.9,9029.3,3793.4,M07,2025-12
O01298,2025-02-15,C1173,P004,Daily Multivitamin,151.95,3,278.02,455.85,834.06,378.21,Organic,2025-02
O01299,2025-05-18,C0430,P024,Resistance Bands,442.52,4,862.21,1770.08,3448.84,1678.76,Organic,2025-05
O01300,2025-01-04,C1008,P006,Leave-In Hair Mist,529.14,1,897.09,529.14,897.09,367.95,M07,2025-01
O01301,2025-09-26,C0591,P014,Argan Oil Shampoo,1020.09,4,1782.36,4080.36,7129.44,3049.08,M06,2025-09
O01302,2025-04-06,C0276,P023,Daily Multivitamin,271.03,2,535.19,542.06,1070.38,528.32,M02,2025-04
O01303,2025-08-19,C0436,P019,Grip Strength Tool,491.38,2,775.01,982.76,1550.02,567.26,M03,2025-08
O01304,2025-04-09,C0838,P009,SPF 50 Sunscreen,332.29,4,509.1,1329.16,2036.4,707.24,Organic,2025-04
O01305,2025-11-16,C0341,P004,Daily Multivitamin,151.95,1,278.02,151.95,278.02,126.07,M07,2025-11
O01306,2025-03-05,C0132,P009,SPF 50 Sunscreen,332.29,3,509.1,996.87,1527.3,530.43,M04,2025-03
O01307,2025-09-02,C0207,P016,SPF 50 Sunscreen,1093.54,1,1568.83,1093.54,1568.83,475.29,M01,2025-09
O01308,2025-12-07,C0086,P019,Grip Strength Tool,491.38,1,775.01,491.38,775.01,283.63,M01,2025-12
O01309,2025-07-12,C1066,P020,Pre-Workout Formula,671.71,3,1257.35,2015.13,3772.05,1756.92,Organic,2025-07
O01310,2025-08-31,C0691,P025,Scalp Detox Scrub,993.64,5,1765.1,4968.2,8825.5,3857.3,M06,2025-08
O01311,2025-12-16,C0703,P029,Tennis Outfit,1047.18,3,1805.86,3141.54,5417.58,2276.04,Organic,2025-12
O01312,2025-07-04,C0817,P022,Volumizing Spray,292.18,4,517.27,1168.72,2069.08,900.36,Organic,2025-07
O01313,2025-07-02,C0677,P028,Hair Growth Oil,729.97,1,1124.06,729.97,1124.06,394.09,M07,2025-07
O01314,2025-03-13,C0252,P001,Pre-Workout Formula,81.87,5,147.52,409.35,737.6,328.25,M04,2025-03
O01315,2025-07-08,C0974,P015,Anti-Aging Night Cream,732.53,5,1438.69,3662.65,7193.45,3530.8,M04,2025-07
O01316,2025-01-02,C0660,P021,Exfoliating Scrub,236.38,1,410.46,236.38,410.46,174.08,Organic,2025-01
O01317,2025-01-24,C0667,P026,Tracksuit,581.63,4,851.7,2326.52,3406.8,1080.28,M08,2025-01
O01318,2025-07-24,C0167,P024,Resistance Bands,442.52,3,862.21,1327.56,2586.63,1259.07,M08,2025-07
O01319,2025-12-04,C0206,P028,Hair Growth Oil,729.97,4,1124.06,2919.88,4496.24,1576.36,M04,2025-12
O01320,2025-12-31,C1066,P005,Hair Growth Oil,81.19,5,150.42,405.95,752.1,346.15,Organic,2025-12
O01321,2025-09-16,C0262,P002,SPF 50 Sunscreen,190.04,4,365.12,760.16,1460.48,700.32,Organic,2025-09
