order_id,order_date,customer_id,product_id,quantity,unit_price,campaign_id
O01613,2025-11-07,C0880,P013,2,249.72,M06
O01614,2025-11-20,C0132,P027,4,371.46,M01
O01615,2025-09-19,C0840,P009,3,509.1,
O01616,2025-11-27,C0722,P017,4,1746.32,M03
O01617,2025-06-15,C0381,P014,3,1782.36,M04
O01618,2025-12-03,C0762,P012,2,1118.83,
O01619,2025-03-04,C0653,P001,1,147.52,
O01620,2025-04-20,C1163,P015,3,1438.69,
O01621,2025-10-15,C0790,P003,3,265.18,
O01622,2025-09-27,C0211,P007,5,1637.92,M02
O01623,2025-10-21,C0864,P029,4,1805.86,M06
O01624,2025-04-12,C0102,P007,4,1637.92,M05
O01625,2025-08-04,C0255,P004,4,278.02,M06
O01626,2025-10-30,C0485,P013,5,249.72,M01
O01627,2025-11-26,C1180,P026,1,851.7,
O01628,2025-05-26,C0825,P005,1,150.42,
O01629,2025-09-28,C0691,P002,1,365.12,M02
O01630,2025-08-01,C0617,P024,3,862.21,M06
O01631,2025-07-24,C1140,P003,3,265.18,M01
O01632,2025-07-21,C0931,P010,4,276.22,
O01633,2025-03-04,C0766,P027,5,371.46,M04
O01634,2025-01-25,C0022,P027,2,371.46,M06
O01635,2025-12-19,C0893,P024,2,862.21,M04
O01636,2025-07-08,C1101,P027,1,371.46,
O01637,2025-01-27,C0089,P009,1,509.1,M05
O01638,2025-02-08,C0675,P009,5,509.1,
O01639,2025-07-14,C0349,P009,2,509.1,M02
O01640,2025-03-06,C0304,P011,5,1247.08,
O01641,2025-07-31,C0916,P021,1,410.46,M04
O01642,2025-10-23,C1004,P016,3,1568.83,M08
O01643,2025-04-26,C0541,P003,3,265.18,
O01644,2025-06-30,C0497,P018,2,1307.8,
O01645,2025-02-08,C0124,P016,2,1568.83,M04
O01646,2025-08-28,C0789,P027,2,371.46,M06
O01647,2025-04-17,C1081,P027,5,371.46,
O01648,2025-06-09,C0930,P023,2,535.19,
O01649,2025-02-24,C0267,P030,2,1994.92,
O01650,2025-07-17,C1052,P015,2,1438.69,
O01651,2025-04-07,C0570,P003,4,265.18,M05
O01652,2025-10-23,C0210,P021,2,410.46,M02
O01653,2025-02-26,C0034,P008,4,1426.46,M01
O01654,2025-09-01,C1088,P022,4,517.27,M02
O01655,2025-10-09,C0726,P003,4,265.18,M07
O01656,2025-09-15,C1041,P014,3,1782.36,M05
O01657,2025-07-09,C0101,P004,4,278.02,
O01658,2025-08-05,C0603,P007,2,1637.92,M05
O01659,2025-09-29,C1011,P020,5,1257.35,M01
O01660,2025-11-27,C0228,P008,2,1426.46,M01
O01661,2025-10-22,C0489,P009,1,509.1,M05
O01662,2025-04-26,C0829,P029,4,1805.86,M04
O01663,2025-12-21,C1015,P009,2,509.1,M04
O01664,2025-06-27,C0590,P021,5,410.46,M01
O01665,2025-02-18,C1031,P006,5,897.09,M05
O01666,2025-12-19,C0349,P008,3,1426.46,
O01667,2025-03-27,C0681,P006,4,897.09,M01
O01668,2025-12-08,C0877,P016,3,1568.83,M05
O01669,2025-02-09,C0020,P006,5,897.09,M08
O01670,2025-10-26,C1001,P001,2,147.52,M01
O01671,2025-01-09,C0596,P019,2,775.01,M03
O01672,2025-03-17,C0193,P025,1,1765.1,M06
O01673,2025-08-20,C0719,P016,5,1568.83,M08
O01674,2025-05-10,C0940,P012,1,1118.83,
O01675,2025-06-04,C0684,P023,5,535.19,
O01676,2025-11-02,C0231,P016,3,1568.83,
O01677,2025-11-24,C0303,P001,4,147.52,
O01678,2025-12-04,C0732,P005,4,150.42,M07
O01679,2025-07-04,C0183,P007,2,1637.92,
O01680,2025-07-13,C0222,P021,3,410.46,
O01681,2025-12-14,C0921,P018,5,1307.8,M06
O01682,2025-06-19,C0855,P013,3,249.72,M01
O01683,2025-10-24,C0704,P017,5,1746.32,M08
O01684,2025-10-18,C0711,P026,3,851.7,M01
O01685,2025-09-13,C0302,P030,4,1994.92,
O01686,2025-09-25,C1144,P010,2,276.22,M05
O01687,2025-02-03,C0604,P026,1,851.7,M04
O01688,2025-05-25,C0253,P027,1,371.46,M01
O01689,2025-08-09,C0002,P012,1,1118.83,M06
O01690,2025-05-26,C1029,P026,5,851.7,M02
O01691,2025-05-19,C0403,P005,4,150.42,M02
O01692,2025-05-29,C0066,P008,4,1426.46,
O01693,2025-05-08,C0792,P026,4,851.7,M02
O01694,2025-05-14,C0619,P030,5,1994.92,M07
O01695,2025-12-14,C0661,P029,5,1805.86,M04
O01696,2025-05-09,C0853,P005,5,150.42,M05
O01697,2025-02-13,C1161,P010,4,276.22,M07
O01698,2025-08-12,C0284,P004,5,278.02,M06
O01699,2025-09-15,C0733,P030,4,1994.92,M08
O01700,2025-08-04,C0945,P014,1,1782.36,
O01701,2025-01-14,C0863,P025,1,1765.1,
O01702,2025-11-11,C0620,P030,2,1994.92,M06
O01703,2025-03-07,C1113,P020,5,1257.35,
O01704,2025-01-28,C0805,P025,2,1765.1,M01
O01705,2025-08-25,C1061,P026,4,851.7,
O01706,2025-02-13,C0554,P002,1,365.12,M02
O01707,2025-05-29,C0987,P019,3,775.01,
O01708,2025-03-04,C1198,P024,5,862.21,
O01709,2025-01-28,C0420,P023,5,535.19,M08
O01710,2025-03-11,C0317,P008,3,1426.46,
O01711,2025-01-04,C0994,P026,5,851.7,
O01712,2025-02-28,C0001,P003,2,265.18,
O01713,2025-03-03,C0199,P017,2,1746.32,M08
O01714,2025-01-13,C1036,P027,4,371.46,M02
O01715,2025-06-03,C0991,P013,2,249.72,
O01716,2025-10-07,C0900,P009,5,509.1,M03
O01717,2025-11-22,C0379,P001,2,147.52,
O01718,2025-12-03,C0350,P008,5,1426.46,
O01719,2025-10-07,C0976,P007,4,1637.92,M02
O01720,2025-10-29,C0753,P016,3,1568.83,M02
O01721,2025-08-26,C0871,P014,2,1782.36,M08
O01722,2025-03-03,C0798,P019,1,775.01,M01
O01723,2025-11-27,C0911,P021,1,410.46,
O01724,2025-07-01,C0959,P005,4,150.42,M03
O01725,2025-07-03,C1031,P017,2,1746.32,M07
O01726,2025-09-20,C0358,P003,2,265.18,M06
O01727,2025-08-24,C0287,P023,3,535.19,
O01728,2025-12-04,C0807,P010,1,276.22,
O01729,2025-11-27,C0772,P016,4,1568.83,
O01730,2025-04-03,C1039,P019,5,775.01,M06
O01731,2025-10-29,C0713,P019,5,775.01,
O01732,2025-07-26,C0093,P003,1,265.18,
O01733,2025-03-23,C0198,P008,1,1426.46,M08
O01734,2025-06-15,C0475,P025,2,1765.1,M03
O01735,2025-07-16,C0861,P025,1,1765.1,M05
O01736,2025-02-28,C0150,P002,4,365.12,
O01737,2025-11-07,C0061,P021,2,410.46,M08
O01738,2025-07-13,C1176,P005,5,150.42,M05
O01739,2025-09-09,C0586,P015,2,1438.69,M03
O01740,2025-08-11,C1083,P027,2,371.46,M01
O01741,2025-11-19,C0198,P022,2,517.27,M03
O01742,2025-01-03,C0836,P012,5,1118.83,M02
O01743,2025-06-24,C1082,P006,4,897.09,M04
O01744,2025-10-20,C0971,P027,5,371.46,M03
O01745,2025-02-04,C0876,P015,4,1438.69,
O01746,2025-10-19,C0261,P003,5,265.18,M02
O01747,2025-09-13,C0106,P008,5,1426.46,M01
O01748,2025-04-25,C0594,P027,3,371.46,M06
O01749,2025-02-04,C0324,P028,3,1124.06,M04
O01750,2025-09-23,C1025,P030,3,1994.92,M01
O01751,2025-10-07,C0228,P023,5,535.19,M05
O01752,2025-12-01,C0067,P001,3,147.52,M04
O01753,2025-06-21,C0122,P029,2,1805.86,M06
O01754,2025-12-06,C0128,P030,2,1994.92,M01
O01755,2025-06-27,C0853,P003,5,265.18,
O01756,2025-02-11,C1130,P029,4,1805.86,
O01757,2025-05-19,C0086,P024,1,862.21,M04
O01758,2025-11-29,C0884,P012,4,1118.83,M04
O01759,2025-01-11,C0114,P030,1,1994.92,
O01760,2025-04-11,C0777,P018,1,1307.8,M01
O01761,2025-07-18,C0773,P025,2,1765.1,M07
O01762,2025-10-09,C0237,P005,4,150.42,M06
O01763,2025-06-30,C0703,P007,4,1637.92,
O01764,2025-05-02,C0189,P008,5,1426.46,M07
O01765,2025-10-02,C0094,P019,1,775.01,
O01766,2025-05-08,C0117,P027,1,371.46,M08
O01767,2025-04-03,C0090,P010,3,276.22,M04
O01768,2025-05-30,C0815,P005,4,150.42,
O01769,2025-12-03,C0157,P003,3,265.18,
O01770,2025-04-16,C0732,P016,2,1568.83,M05
O01771,2025-07-07,C1130,P025,3,1765.1,
O01772,2025-05-06,C0548,P017,3,1746.32,
O01773,2025-09-15,C0111,P004,3,278.02,
O01774,2025-12-28,C0996,P020,3,1257.35,M03
O01775,2025-09-24,C0625,P008,5,1426.46,M06
O01776,2025-03-14,C0482,P002,4,365.12,
O01777,2025-08-21,C0044,P004,4,278.02,
O01778,2025-05-19,C0787,P009,3,509.1,
O01779,2025-02-13,C0572,P002,5,365.12,M01
O01780,2025-07-15,C0910,P013,1,249.72,M07
O01781,2025-04-05,C0883,P022,5,517.27,M05
O01782,2025-01-17,C0713,P018,1,1307.8,
O01783,2025-06-22,C0538,P030,5,1994.92,M01
O01784,2025-06-24,C0889,P024,4,862.21,
O01785,2025-01-30,C0224,P026,5,851.7,M05
O01786,2025-10-01,C0869,P015,5,1438.69,
O01787,2025-09-23,C0333,P009,4,509.1,M04
O01788,2025-03-09,C0032,P030,3,1994.92,
O01789,2025-05-21,C0512,P003,5,265.18,M07
O01790,2025-01-20,C0562,P020,3,1257.35,M05
O01791,2025-12-01,C0026,P026,1,851.7,M06
O01792,2025-05-16,C0367,P028,4,1124.06,M08
O01793,2025-01-05,C0076,P015,3,1438.69,M04
O01794,2025-07-29,C1187,P002,1,365.12,M06
O01795,2025-02-02,C0369,P015,3,1438.69,
O01796,2025-05-22,C1014,P009,2,509.1,M03
O01797,2025-03-17,C0102,P028,2,1124.06,M01
O01798,2025-04-05,C1038,P022,4,517.27,M01
O01799,2025-10-11,C0467,P023,1,535.19,
O01800,2025-05-13,C0034,P009,3,509.1,M01
O01801,2025-11-04,C0717,P008,1,1426.46,M08
O01802,2025-02-27,C0159,P017,2,1746.32,M06
O01803,2025-12-15,C0147,P014,4,1782.36,
O01804,2025-03-15,C0669,P001,5,147.52,
O01805,2025-06-21,C0768,P014,4,1782.36,
O01806,2025-05-31,C0064,P020,2,1257.35,M05
O01807,2025-03-18,C0053,P030,1,1994.92,
O01808,2025-06-10,C1041,P017,5,1746.32,
O01809,2025-04-21,C1194,P013,1,249.72,
O01810,2025-03-18,C0161,P013,1,249.72,
O01811,2025-04-25,C1032,P019,5,775.01,
O01812,2025-08-03,C0249,P018,5,1307.8,
O01813,2025-11-07,C1075,P016,5,1568.83,M05
O01814,2025-04-10,C1179,P027,3,371.46,
O01815,2025-06-18,C0742,P008,2,1426.46,M02
O01816,2025-12-21,C0912,P008,4,1426.46,M06
O01817,2025-10-14,C0157,P017,3,1746.32,
O01818,2025-11-06,C0920,P008,4,1426.46,M03
O01819,2025-10-03,C0835,P008,5,1426.46,
O01820,2025-11-07,C0588,P009,3,509.1,M02
O01821,2025-07-29,C1035,P014,2,1782.36,M04
O01822,2025-04-03,C0930,P029,1,1805.86,M07
O01823,2025-05-15,C1136,P025,4,1765.1,
O01824,2025-03-06,C0070,P028,4,1124.06,M03
O01825,2025-02-07,C1055,P005,5,150.42,
O01826,2025-08-05,C0262,P012,4,1118.83,
O01827,2025-05-04,C0601,P023,1,535.19,M06
O01828,2025-10-30,C0221,P020,1,1257.35,M06
O01829,2025-08-18,C0838,P030,4,1994.92,
O01830,2025-08-12,C0978,P010,2,276.22,
O01831,2025-10-29,C1044,P030,1,1994.92,M01
O01832,2025-10-31,C0758,P019,4,775.01,M08
O01833,2025-04-01,C0573,P017,1,1746.32,M08
O01834,2025-06-24,C1156,P002,5,365.12,
O01835,2025-10-24,C0874,P017,3,1746.32,M06
O01836,2025-04-02,C0086,P005,2,150.42,M05
O01837,2025-10-22,C0644,P029,1,1805.86,M03
O01838,2025-03-02,C0561,P010,4,276.22,M03
O01839,2025-05-28,C0532,P030,5,1994.92,
O01840,2025-04-29,C0571,P022,2,517.27,M03
O01841,2025-01-15,C0082,P020,5,1257.35,M04
O01842,2025-01-04,C0053,P016,3,1568.83,M07
O01843,2025-08-16,C0259,P017,4,1746.32,M02
O01844,2025-12-28,C0246,P030,4,1994.92,
O01845,2025-09-10,C0178,P009,2,509.1,
O01846,2025-12-09,C0725,P004,1,278.02,
O01847,2025-04-24,C0153,P024,3,862.21,M06
O01848,2025-05-22,C1051,P015,1,1438.69,
O01849,2025-06-11,C0079,P029,4,1805.86,M06
O01850,2025-04-08,C1144,P027,1,371.46,
O01851,2025-11-18,C0504,P001,2,147.52,M04
O01852,2025-12-11,C0544,P007,4,1637.92,M03
O01853,2025-09-12,C0270,P010,2,276.22,
O01854,2025-02-15,C0439,P017,1,1746.32,M08
O01855,2025-10-13,C0428,P020,2,1257.35,M05
O01856,2025-11-11,C1196,P013,2,249.72,
O01857,2025-09-05,C0369,P017,3,1746.32,
O01858,2025-05-30,C0994,P022,4,517.27,
O01859,2025-07-20,C0732,P020,5,1257.35,M02
O01860,2025-04-23,C0589,P004,4,278.02,
O01861,2025-06-16,C0871,P008,1,1426.46,M06
O01862,2025-12-05,C0712,P004,4,278.02,
O01863,2025-09-05,C1002,P027,5,371.46,M04
O01864,2025-01-15,C0549,P010,5,276.22,M07
O01865,2025-02-01,C0662,P018,3,1307.8,
O01866,2025-07-30,C0906,P013,4,249.72,M01
O01867,2025-05-18,C0449,P016,3,1568.83,
O01868,2025-01-24,C0917,P010,4,276.22,M03
O01869,2025-10-02,C0226,P007,5,1637.92,
O01870,2025-03-08,C1106,P020,1,1257.35,
O01871,2025-01-11,C0777,P026,1,851.7,
O01872,2025-06-20,C0723,P030,5,1994.92,M01
O01873,2025-09-23,C0742,P007,5,1637.92,M03
O01874,2025-10-02,C0470,P013,3,249.72,
O01875,2025-07-11,C0847,P011,2,1247.08,M04
O01876,2025-01-07,C0042,P002,5,365.12,M07
O01877,2025-09-06,C0322,P002,3,365.12,M04
O01878,2025-11-20,C0507,P025,1,1765.1,M02
O01879,2025-07-13,C0821,P021,2,410.46,
O01880,2025-05-19,C0174,P028,1,1124.06,M07
O01881,2025-01-11,C1110,P001,5,147.52,
O01882,2025-02-18,C0802,P024,2,862.21,
O01883,2025-06-09,C0663,P026,4,851.7,M01
O01884,2025-06-04,C0940,P009,2,509.1,M08
O01885,2025-07-12,C0880,P010,1,276.22,M07
O01886,2025-10-15,C0990,P009,3,509.1,
O01887,2025-10-01,C0501,P017,4,1746.32,M08
O01888,2025-07-21,C1120,P012,1,1118.83,M01
O01889,2025-07-23,C0476,P025,4,1765.1,M02
O01890,2025-11-26,C0681,P010,2,276.22,
O01891,2025-02-12,C1149,P004,2,278.02,M08
O01892,2025-10-31,C0172,P008,2,1426.46,M08
O01893,2025-09-25,C1161,P024,2,862.21,M08
O01894,2025-05-10,C0638,P014,3,1782.36,
O01895,2025-01-19,C1158,P011,5,1247.08,M01
O01896,2025-05-18,C0429,P023,5,535.19,
O01897,2025-10-07,C0642,P016,2,1568.83,M08
O01898,2025-09-21,C0167,P018,1,1307.8,M02
O01899,2025-07-12,C0028,P005,2,150.42,M02
O01900,2025-03-27,C0897,P007,1,1637.92,M07
O01901,2025-09-11,C1075,P006,4,897.09,M07
O01902,2025-07-24,C0608,P001,1,147.52,M05
O01903,2025-12-13,C1071,P009,3,509.1,
O01904,2025-07-10,C0340,P019,2,775.01,M04
O01905,2025-11-11,C0761,P023,5,535.19,
O01906,2025-08-30,C0432,P015,3,1438.69,
O01907,2025-03-11,C1074,P006,4,897.09,M07
O01908,2025-04-02,C0964,P005,1,150.42,
O01909,2025-01-03,C0385,P010,2,276.22,
O01910,2025-10-03,C0678,P015,1,1438.69,M08
O01911,2025-11-01,C0137,P006,3,897.09,
O01912,2025-04-26,C0029,P012,2,1118.83,M07
O01913,2025-10-27,C0627,P024,3,862.21,
O01914,2025-07-26,C0522,P030,5,1994.92,M04
O01915,2025-02-09,C0313,P019,1,775.01,
O01916,2025-05-24,C0539,P006,5,897.09,M07
O01917,2025-06-19,C0568,P019,5,775.01,
O01918,2025-08-31,C0345,P007,1,1637.92,
O01919,2025-04-21,C0301,P003,2,265.18,M01
O01920,2025-06-15,C0107,P003,2,265.18,M08
O01921,2025-08-06,C0967,P022,3,517.27,M02
O01922,2025-05-04,C0806,P018,4,1307.8,
O01923,2025-12-28,C0728,P016,3,1568.83,
O01924,2025-06-12,C0161,P017,5,1746.32,
O01925,2025-03-27,C0569,P021,2,410.46,
O01926,2025-10-14,C1004,P015,3,1438.69,
O01927,2025-10-13,C0892,P029,3,1805.86,M06
O01928,2025-08-27,C0709,P025,4,1765.1,M04
O01929,2025-07-15,C0367,P012,1,1118.83,M06
O01930,2025-09-27,C0012,P007,5,1637.92,M02
O01931,2025-07-08,C0520,P030,5,1994.92,
O01932,2025-11-07,C0069,P009,3,509.1,
O01933,2025-07-23,C0519,P002,3,365.12,
O01934,2025-10-20,C0063,P027,4,371.46,
O01935,2025-11-20,C1005,P015,2,1438.69,M02
O01936,2025-01-20,C0060,P012,5,1118.83,
O01937,2025-03-20,C0363,P023,2,535.19,M02
O01938,2025-01-29,C0128,P015,3,1438.69,M05
O01939,2025-04-10,C0035,P021,3,410.46,
O01940,2025-06-12,C0347,P029,5,1805.86,
O01941,2025-07-07,C0030,P017,4,1746.32,M01
O01942,2025-02-03,C1028,P007,2,1637.92,
O01943,2025-02-12,C0909,P006,1,897.09,M04
O01944,2025-12-19,C0839,P017,2,1746.32,
O01945,2025-01-02,C0561,P010,5,276.22,M06
O01946,2025-08-27,C0177,P019,5,775.01,
O01947,2025-02-15,C0186,P004,2,278.02,
O01948,2025-04-06,C0042,P011,2,1247.08,
O01949,2025-04-22,C0768,P021,4,410.46,M04
O01950,2025-06-07,C0392,P027,2,371.46,M07
O01951,2025-12-28,C0365,P010,3,276.22,M06
O01952,2025-07-31,C0386,P008,3,1426.46,
O01953,2025-04-01,C0532,P010,4,276.22,M08
O01954,2025-07-01,C0745,P019,3,775.01,
O01955,2025-09-25,C0350,P015,1,1438.69,
O01956,2025-10-27,C0319,P013,5,249.72,M07
O01957,2025-06-27,C0592,P021,2,410.46,M05
O01958,2025-02-16,C0432,P017,3,1746.32,M05
O01959,2025-01-17,C0237,P030,5,1994.92,
O01960,2025-04-06,C0287,P016,4,1568.83,M06
O01961,2025-10-16,C0070,P013,3,249.72,
O01962,2025-11-19,C0017,P012,2,1118.83,M06
O01963,2025-06-22,C0206,P021,2,410.46,
O01964,2025-06-06,C0957,P006,5,897.09,M01
O01965,2025-08-13,C0935,P026,5,851.7,M07
O01966,2025-07-24,C0499,P016,3,1568.83,
O01967,2025-11-04,C0989,P011,4,1247.08,M04
O01968,2025-09-17,C0863,P004,4,278.02,
O01969,2025-10-23,C0059,P013,2,249.72,M05
O01970,2025-11-02,C1074,P023,2,535.19,
O01971,2025-10-18,C0286,P025,2,1765.1,
O01972,2025-01-28,C0634,P003,2,265.18,
O01973,2025-08-23,C0339,P013,4,249.72,M03
O01974,2025-04-13,C0353,P029,3,1805.86,M03
O01975,2025-05-01,C0417,P028,4,1124.06,M04
O01976,2025-03-20,C1138,P022,3,517.27,M03
O01977,2025-06-26,C0965,P004,5,278.02,
O01978,2025-12-24,C0968,P007,4,1637.92,
O01979,2025-12-28,C0197,P008,4,1426.46,M03
O01980,2025-07-24,C0670,P025,3,1765.1,
O01981,2025-08-06,C0807,P020,5,1257.35,M08
O01982,2025-12-09,C0056,P024,2,862.21,
O01983,2025-04-02,C0482,P025,3,1765.1,M01
O01984,2025-11-09,C0816,P020,1,1257.35,
O01985,2025-03-12,C0385,P016,1,1568.83,M07
O01986,2025-02-17,C0787,P011,2,1247.08,M05
O01987,2025-06-09,C0985,P013,1,249.72,M07
O01988,2025-04-02,C0816,P006,5,897.09,
O01989,2025-08-27,C0170,P026,3,851.7,
O01990,2025-02-21,C0829,P021,1,410.46,M03
O01991,2025-10-22,C0787,P017,4,1746.32,M07
O01992,2025-08-05,C0112,P025,3,1765.1,M02
O01993,2025-11-06,C0923,P026,5,851.7,M08
O01994,2025-12-31,C1096,P011,3,1247.08,M03
O01995,2025-08-06,C0786,P018,1,1307.8,M06
O01996,2025-12-29,C0529,P019,2,775.01,M08
O01997,2025-08-11,C0952,P002,3,365.12,M08
O01998,2025-08-24,C0103,P012,5,1118.83,
O01999,2025-05-10,C0692,P014,3,1782.36,
O02000,2025-01-13,C0548,P018,2,1307.8,M07
O02001,2025-01-09,C0665,P015,3,1438.69,
O02002,2025-11-02,C0732,P004,1,278.02,M07
O02003,2025-05-08,C0173,P006,5,897.09,M03
O02004,2025-11-21,C0883,P016,3,1568.83,M08
O02005,2025-12-19,C0500,P020,5,1257.35,M01
O02006,2025-02-09,C0764,P011,1,1247.08,M02
O02007,2025-07-15,C0162,P017,3,1746.32,
O02008,2025-06-04,C0821,P014,1,1782.36,M05
O02009,2025-12-01,C0163,P024,4,862.21,
O02010,2025-04-09,C0535,P019,3,775.01,
O02011,2025-10-04,C0500,P028,1,1124.06,M08
O02012,2025-04-21,C0895,P025,3,1765.1,
O02013,2025-04-06,C1028,P009,1,509.1,
O02014,2025-04-03,C0584,P022,3,517.27,M04
O02015,2025-01-10,C0849,P026,2,851.7,M08
O02016,2025-11-03,C0652,P026,1,851.7,M01
O02017,2025-12-30,C0453,P011,1,1247.08,
O02018,2025-12-31,C0944,P020,5,1257.35,M06
O02019,2025-10-05,C0975,P013,5,249.72,M06
O02020,2025-06-13,C0911,P012,2,1118.83,M08
O02021,2025-04-18,C0349,P018,4,1307.8,M01
O02022,2025-12-05,C1171,P028,1,1124.06,
O02023,2025-10-15,C0171,P012,2,1118.83,
O02024,2025-09-29,C0623,P012,3,1118.83,
O02025,2025-08-20,C0958,P022,1,517.27,M03
O02026,2025-11-16,C1157,P012,4,1118.83,M01
O02027,2025-05-26,C1006,P018,2,1307.8,M03
O02028,2025-07-13,C0253,P020,1,1257.35,M04
O02029,2025-02-26,C0593,P019,2,775.01,
O02030,2025-07-25,C0837,P018,3,1307.8,
O02031,2025-08-03,C0572,P029,3,1805.86,
O02032,2025-11-19,C0651,P004,5,278.02,M07
O02033,2025-04-26,C0828,P028,4,1124.06,
O02034,2025-05-27,C0921,P027,2,371.46,
O02035,2025-04-01,C0591,P013,1,249.72,M06
O02036,2025-08-26,C0353,P021,1,410.46,M07
O02037,2025-08-03,C0387,P014,1,1782.36,
O02038,2025-03-12,C1031,P020,1,1257.35,M07
O02039,2025-01-12,C0512,P011,2,1247.08,M08
O02040,2025-12-17,C0759,P003,1,265.18,
O02041,2025-12-01,C1131,P013,5,249.72,
O02042,2025-03-24,C0756,P015,2,1438.69,M04
O02043,2025-06-15,C0601,P005,1,150.42,
O02044,2025-04-16,C0945,P019,4,775.01,M08
O02045,2025-05-04,C0363,P026,4,851.7,M02
O02046,2025-11-06,C0679,P027,2,371.46,M02
O02047,2025-01-04,C0067,P024,4,862.21,
O02048,2025-08-29,C0790,P028,1,1124.06,
O02049,2025-05-14,C1101,P029,1,1805.86,
O02050,2025-11-07,C1094,P021,1,410.46,M01
O02051,2025-05-30,C0816,P026,1,851.7,M08
O02052,2025-08-08,C0255,P026,1,851.7,M05
O02053,2025-10-24,C0229,P025,2,1765.1,M06
O02054,2025-03-14,C0498,P030,4,1994.92,M02
O02055,2025-06-18,C0152,P021,4,410.46,
O02056,2025-09-09,C0502,P025,3,1765.1,M08
O02057,2025-06-19,C0923,P026,3,851.7,M01
O02058,2025-03-13,C1069,P005,3,150.42,M06
O02059,2025-10-16,C0597,P012,3,1118.83,
O02060,2025-03-23,C0625,P019,4,775.01,
O02061,2025-12-11,C0317,P010,2,276.22,M05
O02062,2025-07-16,C0467,P009,1,509.1,
O02063,2025-10-26,C0304,P010,5,276.22,M06
O02064,2025-09-18,C1059,P024,4,862.21,M03
O02065,2025-06-26,C0320,P021,5,410.46,
O02066,2025-06-10,C0767,P017,4,1746.32,
O02067,2025-09-06,C0347,P021,5,410.46,M08
O02068,2025-07-14,C0133,P001,3,147.52,M04
O02069,2025-04-25,C0570,P005,5,150.42,
O02070,2025-03-03,C0404,P021,3,410.46,M01
O02071,2025-09-26,C0468,P029,2,1805.86,M01
O02072,2025-07-24,C0203,P021,3,410.46,M05
O02073,2025-10-11,C1102,P018,1,1307.8,
O02074,2025-01-29,C1161,P015,5,1438.69,M05
O02075,2025-04-04,C0502,P023,2,535.19,
O02076,2025-08-22,C0083,P006,5,897.09,M05
O02077,2025-02-16,C0390,P024,1,862.21,
O02078,2025-03-09,C0621,P017,1,1746.32,M04
O02079,2025-10-27,C1191,P025,4,1765.1,M01
O02080,2025-06-13,C0150,P026,2,851.7,M08
O02081,2025-02-12,C0405,P016,1,1568.83,M04
O02082,2025-11-03,C0615,P016,5,1568.83,M07
O02083,2025-02-27,C0907,P024,2,862.21,M08
O02084,2025-01-01,C0834,P009,5,509.1,M03
O02085,2025-06-18,C0990,P017,5,1746.32,M05
O02086,2025-05-16,C1090,P028,2,1124.06,M05
O02087,2025-11-17,C0229,P015,2,1438.69,M06
O02088,2025-09-18,C1016,P016,2,1568.83,M07
O02089,2025-12-11,C0194,P010,4,276.22,M03
O02090,2025-04-10,C0223,P025,2,1765.1,M05
O02091,2025-06-13,C1087,P025,4,1765.1,M05
O02092,2025-11-09,C1170,P007,2,1637.92,M04
O02093,2025-07-22,C0352,P026,2,851.7,
O02094,2025-03-22,C1058,P011,4,1247.08,
O02095,2025-08-02,C0552,P025,2,1765.1,
O02096,2025-08-30,C0622,P030,3,1994.92,M06
O02097,2025-07-01,C0646,P027,4,371.46,M07
O02098,2025-08-02,C0828,P001,1,147.52,
O02099,2025-07-01,C0287,P021,4,410.46,
O02100,2025-01-10,C0415,P027,2,371.46,
O02101,2025-05-12,C0765,P010,1,276.22,M07
O02102,2025-06-16,C1147,P018,2,1307.8,
O02103,2025-11-13,C0902,P017,3,1746.32,M04
O02104,2025-03-24,C0983,P011,5,1247.08,M01
O02105,2025-12-04,C0998,P013,2,249.72,M07
O02106,2025-01-31,C0115,P004,3,278.02,M06
O02107,2025-08-13,C0583,P030,1,1994.92,M02
O02108,2025-06-16,C0848,P025,2,1765.1,
O02109,2025-10-29,C1176,P010,2,276.22,M08
O02110,2025-05-06,C1173,P011,5,1247.08,
O02111,2025-05-14,C1088,P018,3,1307.8,
O02112,2025-03-13,C0140,P025,3,1765.1,
O02113,2025-07-04,C0914,P029,2,1805.86,M08
O02114,2025-04-27,C0742,P015,3,1438.69,M05
O02115,2025-05-11,C0048,P020,2,1257.35,M07
O02116,2025-08-07,C0997,P013,1,249.72,
O02117,2025-01-31,C1050,P030,3,1994.92,M07
O02118,2025-01-17,C0670,P017,5,1746.32,M06
O02119,2025-11-21,C0155,P003,5,265.18,M02
O02120,2025-09-30,C1052,P006,1,897.09,M08
O02121,2025-11-09,C0391,P021,1,410.46,
O02122,2025-08-09,C0568,P027,4,371.46,M03
O02123,2025-11-30,C0150,P011,2,1247.08,
O02124,2025-06-23,C1081,P015,4,1438.69,
O02125,2025-07-25,C0602,P019,1,775.01,
O02126,2025-07-19,C0018,P001,2,147.52,M03
O02127,2025-05-13,C0457,P028,5,1124.06,
O02128,2025-06-17,C0938,P018,2,1307.8,
O02129,2025-10-22,C0727,P030,5,1994.92,M03
O02130,2025-04-16,C0372,P010,1,276.22,M01
O02131,2025-03-07,C0714,P018,1,1307.8,M06
O02132,2025-04-28,C0428,P022,2,517.27,M07
O02133,2025-05-19,C0445,P008,3,1426.46,M08
O02134,2025-03-05,C0769,P027,1,371.46,M04
O02135,2025-07-14,C0916,P002,4,365.12,M04
